subj_id,cognitive_selfesteem_overall,credibility_overall,favorite_ai_system_overall,intention_use_overall,perceived_anthropomorphism_overall,perceived_intelligence_overall,perceived_role_of_ai_overall,perception_tool_actor_overall,usefulness_overall,apple_use,attitudes,attitudes_toward_ai_decisions,attitudes_toward_disclosure,attitudes_usage,delegation_comfort,general_experience_ai,subjective_knowledge,predicted_knowledge,objective_knowledge,objective_knowledge-item_1,objective_knowledge-item_2,objective_knowledge-item_3,objective_knowledge-item_4,objective_knowledge-item_5,objective_knowledge-item_6,objective_knowledge-item_7,objective_knowledge-item_8,objective_knowledge-item_9,objective_knowledge-item_10,objective_knowledge-item_11,objective_knowledge-item_12,objective_knowledge-item_13,objective_knowledge-item_14,objective_knowledge-item_15,objective_knowledge-item_16,objective_knowledge-item_17,objective_knowledge-item_18,objective_knowledge_confidence,loneliness,preferred_level_of_delegation,reason_for_not_using_ai_lack_knowledge,reason_for_not_using_ai_privacy_concerns,reason_for_not_using_ai_no_use_case,reason_for_not_using_ai_cost_barrier,reason_for_not_using_ai_reliability_concerns,reason_for_not_using_ai_prefer_traditional,reason_for_not_using_ai_waiting_maturity,reason_for_not_using_ai_no_resources,reason_for_not_using_ai_ethical_concerns,reason_for_not_using_ai_no_time,reason_for_not_using_ai_dislike_ai,reason_for_not_using_ai_other,reason_for_not_using_ai_other_other_text,strong_reason_for_not_using_ai_strong_reason_lack_knowledge,strong_reason_for_not_using_ai_strong_reason_privacy_concerns,strong_reason_for_not_using_ai_strong_reason_no_use_case,strong_reason_for_not_using_ai_strong_reason_cost_barrier,strong_reason_for_not_using_ai_strong_reason_reliability_concerns,strong_reason_for_not_using_ai_strong_reason_prefer_traditional,strong_reason_for_not_using_ai_strong_reason_waiting_maturity,strong_reason_for_not_using_ai_strong_reason_no_resources,strong_reason_for_not_using_ai_strong_reason_ethical_concerns,strong_reason_for_not_using_ai_strong_reason_no_time,strong_reason_for_not_using_ai_strong_reason_dislike_ai,strong_reason_for_not_using_ai_strong_reason_other,strong_reason_for_not_using_ai_strong_reason_other_other_text,risk_opportunity_score,user,open_to_use,context_of_use_user,context_of_use_no_user,cognitive_selfesteem_thinking,cognitive_selfesteem_thinking-item_1,cognitive_selfesteem_thinking-item_2,cognitive_selfesteem_thinking-item_3,cognitive_selfesteem_thinking-item_4,cognitive_selfesteem_thinking-item_5,cognitive_selfesteem_thinking-item_6,cognitive_selfesteem_memory,cognitive_selfesteem_memory-item_1,cognitive_selfesteem_memory-item_2,cognitive_selfesteem_memory-item_3,cognitive_selfesteem_memory-item_4,cognitive_selfesteem_transactive_memory,cognitive_selfesteem_transactive_memory-item_1,cognitive_selfesteem_transactive_memory-item_2,cognitive_selfesteem_transactive_memory-item_3,cognitive_selfesteem_transactive_memory-item_4,closeness_favorite_ai,creepiness_favorite_ai_user,credibility_favorite_ai-item_1,credibility_favorite_ai-item_2,credibility_favorite_ai-item_3,credibility_favorite_ai-item_4,credibility_favorite_ai-item_5,enjoyment_favorite_ai_user,enjoyment_favorite_ai_user-item_1,enjoyment_favorite_ai_user-item_2,enjoyment_favorite_ai_user-item_3,choice_favorite_ai_no_user_other_text,modality_favorite_ai,perceived_intelligence_favorite_ai-item_1,perceived_intelligence_favorite_ai-item_2,perceived_intelligence_favorite_ai-item_3,perceived_intelligence_favorite_ai-item_4,perceived_intelligence_favorite_ai-item_5,perceived_reliance_on_ai_user,perceived_role_of_ai_favorite_ai_other_text,perceived_role_of_ai_no_user_other_text,self_efficacy_without_ai_creativity,self_efficacy_without_ai_problem_solving,self_efficacy_with_ai_creativity,self_efficacy_with_ai_problem_solving,social_presence_sense_favorite_ai,social_presence_sense_favorite_ai-item_1,social_presence_sense_favorite_ai-item_2,social_presence_sense_favorite_ai-item_3,social_presence_sense_favorite_ai-item_4,social_presence_sense_favorite_ai-item_5,task_types_general_writing,task_types_general_content_creation,task_types_general_creative_idea,task_types_general_info_search,task_types_general_advice,task_types_general_learning,task_types_general_analysis,task_types_general_automation,task_types_general_other,task_types_general_other_other_text,task_types_favorite_ai_writing,task_types_favorite_ai_content_creation,task_types_favorite_ai_creative_idea,task_types_favorite_ai_info_search,task_types_favorite_ai_advice,task_types_favorite_ai_learning,task_types_favorite_ai_analysis,task_types_favorite_ai_automation,task_types_favorite_ai_other,task_types_favorite_ai_other_other_text,trust_favorite_ai,trust_favorite_ai-item_1,trust_favorite_ai-item_2,trust_favorite_ai-item_3,trust_favorite_ai-item_4,trust_favorite_ai-item_5,trust_favorite_ai-item_6,trust_favorite_ai-item_7,trust_favorite_ai-item_8,trust_competence,trust_dependability,general_ai_usage_frequency,favorite_ai_usage_frequency,bigfive_extraversion,bigfive_agreeableness,bigfive_conscientiousness,bigfive_neuroticism,bigfive_openness,age,gender,education,income,need_satisfaction_morality,need_satisfaction_competence,need_satisfaction_autonomy,need_satisfaction_relatedness,perceived_task_characteristics_email,perceived_task_characteristics_formal_letter,perceived_task_characteristics_job_application,perceived_task_characteristics_meeting_summary,perceived_task_characteristics_condolence_card,perceived_task_characteristics_social_media_post,perceived_task_characteristics_personal_letter,perceived_task_characteristics_birthday_invitation
subj0949,4.5,4.0,ChatGPT,4.333333333333333,3.8,3.6,NA,More like a tool,79.0,Yes,3.0833333333333335,3.8,3.8,4.5,3.4285714285714284,3.0,3,78,7,1,2,2,2,1,1,2,1,1,2,1,2,1,2,1,2,1,1,3.3333333333333335,2.0,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.625,1,1,Personal context,NA,4.666666666666667,7,5,6,6,1,3,5.0,4,5,7,4,3.75,6,5,2,2,strong_overlap,2.8,4.0,4.0,5.0,2.0,5.0,6.0,5.0,6.0,7.0,NA,mix of voice and text,4.0,5.0,4.0,2.0,3.0,3.4,NA,NA,4.0,3.25,4.0,3.25,5.6,6.0,4.0,6.0,7.0,5.0,0,0,1,1,0,1,0,0,0,NA,0,0,0,1,1,0,1,0,0,NA,4.625,5.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,4.333333333333333,4.666666666666667,5.0,5.0,2.25,3.75,3.0,3.25,4.5,45,Male,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$100,000-$149,999",3.75,3.6666666666666665,3.6666666666666665,3.0,0.0,0.125,0.25,0.25,0.25,0.375,0.125,0.125
subj0950,5.571428571428571,3.0,ChatGPT,5.0,1.0,3.0,NA,More like a tool,60.0,Yes,2.9166666666666665,1.4,4.3,2.75,3.0,3.0,3,40,10,1,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1.9444444444444444,2.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.125,1,1,Professional context,NA,5.833333333333333,6,6,6,6,5,6,4.0,4,4,4,4,6.75,7,7,6,7,no_overlap,1.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,NA,mostly via text,3.0,3.0,3.0,3.0,3.0,3.0,NA,NA,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,NA,3.625,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.6666666666666665,5.0,5.0,2.0,3.0,3.5,3.25,3.25,41,Male,Bachelor’s degree,"$100,000-$149,999",3.0,3.0,3.0,3.0,0.125,0.125,0.375,0.125,0.0,0.0,0.125,0.125
subj0951,5.714285714285714,5.0,ChatGPT,5.0,2.2,4.8,NA,More like a tool,89.0,No,4.583333333333333,3.3,4.0,5.0,5.0,2.0,4,21,13,1,2,1,2,1,2,1,2,1,1,2,2,2,1,1,1,1,2,2.611111111111111,2.3333333333333335,2.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,1,1,Personal context,NA,5.166666666666667,6,5,5,4,5,6,6.0,7,6,6,5,6.25,7,6,6,6,moderate_overlap,1.0,5.0,5.0,5.0,5.0,5.0,5.333333333333333,5.0,6.0,5.0,NA,mostly via text,4.0,5.0,5.0,5.0,5.0,2.0,NA,NA,1.75,3.25,3.75,3.75,2.4,2.0,2.0,2.0,4.0,2.0,1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,NA,4.375,5.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,4.666666666666667,3.0,2.0,1.0,4.25,3.75,3.0,2.75,40,Male,Some high school or less,"Less than $25,000",4.0,4.0,4.666666666666667,4.333333333333333,0.5,1.0,1.0,1.0,0.375,0.875,0.5,0.375
subj0952,6.642857142857143,4.0,ChatGPT,5.0,3.0,4.8,Friend,More like a social actor,91.0,Yes,4.75,3.7,4.0,4.25,4.285714285714286,3.0,4,76,8,1,1,2,2,1,2,1,1,2,1,1,1,1,1,2,2,2,1,3.8333333333333335,1.0,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25,1,1,Personal context,NA,6.5,7,6,7,7,7,5,6.75,7,7,6,7,6.75,7,7,7,6,very_strong_overlap,1.0,4.0,4.0,4.0,4.0,4.0,6.333333333333333,7.0,6.0,6.0,NA,mostly via text,5.0,4.0,5.0,5.0,5.0,3.4,NA,NA,4.5,4.75,4.5,5.0,7.0,7.0,7.0,7.0,7.0,7.0,0,0,1,1,0,0,0,0,0,NA,0,0,1,1,0,0,0,0,0,NA,3.75,5.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,1.75,3.75,49,Female,Bachelor’s degree,"$100,000-$149,999",5.0,4.666666666666667,4.666666666666667,5.0,0.75,1.0,0.75,0.875,1.0,1.0,0.75,1.0
subj0953,6.0,4.0,ChatGPT,5.0,3.0,4.0,Colleague,More like a social actor,83.0,Yes,4.25,2.9,3.4,4.25,3.142857142857143,4.0,4,79,11,1,2,1,2,1,2,1,1,1,1,2,2,2,1,1,1,1,1,2.7777777777777777,1.0,3.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,1,1,Professional context,NA,6.0,6,6,6,6,6,6,6.0,6,6,6,6,6.0,6,6,6,6,moderate_overlap,2.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,NA,mostly via text,4.0,4.0,4.0,4.0,4.0,2.6,NA,NA,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,1,0,0,0,1,1,0,0,0,NA,1,0,1,1,1,1,0,0,0,NA,3.625,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,6.0,6.0,2.25,4.0,4.0,1.75,3.25,27,Male,Bachelor’s degree,"$50,000-$74,999",4.0,4.0,4.0,3.6666666666666665,1.0,1.0,1.0,0.625,0.25,0.5,0.5,0.625
subj0954,5.214285714285714,4.4,ChatGPT,5.0,2.4,4.6,NA,More like a tool,90.0,Yes,4.583333333333333,2.5,2.3,4.25,4.142857142857143,4.0,5,80,14,1,1,2,2,2,1,2,2,1,1,2,1,2,1,1,1,1,1,4.666666666666667,1.0,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.125,1,1,Personal context,NA,5.5,6,4,6,6,7,4,5.0,6,5,4,5,5.0,6,5,4,5,moderate_overlap,2.1,5.0,4.0,4.0,5.0,4.0,5.333333333333333,4.0,6.0,6.0,NA,mostly via text,4.0,5.0,5.0,4.0,5.0,2.0,NA,NA,4.5,3.25,5.0,3.75,5.0,5.0,6.0,5.0,5.0,4.0,1,1,0,1,0,1,1,0,0,NA,1,0,1,1,1,0,0,0,0,NA,3.625,5.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.333333333333333,4.0,7.0,7.0,2.5,4.5,4.0,1.25,3.75,24,Male,Bachelor’s degree,"$25,000-$49,999",3.75,4.333333333333333,4.333333333333333,3.0,0.75,0.625,0.75,0.75,0.125,0.375,0.0,0.375
subj0955,6.285714285714286,4.2,ChatGPT,5.0,4.4,4.6,Boss,More like a social actor,100.0,Yes,3.25,3.8,2.9,4.75,3.4285714285714284,4.0,4,88,11,1,1,1,1,1,1,2,1,2,1,2,1,1,2,1,1,1,1,4.111111111111111,1.6666666666666667,2.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75,1,1,Professional context,NA,6.166666666666667,5,6,6,6,7,7,6.25,5,6,7,7,6.5,6,7,6,7,almost_complete_overlap,2.2,3.0,5.0,5.0,4.0,4.0,6.0,7.0,6.0,5.0,NA,mostly via text,4.0,4.0,5.0,5.0,5.0,2.2,NA,NA,4.25,4.0,4.0,4.0,4.6,5.0,2.0,6.0,5.0,5.0,1,1,0,0,1,1,0,0,0,NA,1,1,1,0,1,0,1,0,0,NA,4.75,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.333333333333333,5.0,6.0,6.0,3.0,3.5,3.5,2.0,3.25,32,Male,Bachelor’s degree,"$100,000-$149,999",3.75,3.6666666666666665,3.3333333333333335,4.333333333333333,0.75,0.25,0.625,0.5,0.5,0.5,-0.125,-0.25
subj0956,4.142857142857143,3.0,ChatGPT,3.0,3.2,3.6,NA,More like a tool,54.0,No,3.25,2.3,4.0,3.5,3.2857142857142856,2.0,3,50,8,1,2,1,2,2,1,1,1,2,1,2,2,2,1,1,2,2,1,1.8888888888888888,1.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,1,1,Personal context,NA,4.0,4,4,4,4,4,4,4.0,4,4,4,4,4.5,5,5,4,4,slight_overlap,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,NA,mostly via text,3.0,3.0,4.0,4.0,4.0,1.4,NA,NA,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,0,1,1,0,0,0,0,0,0,NA,0,1,1,0,0,0,0,0,0,NA,2.625,3.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,2.5,3.25,4.0,1.25,4.25,32,Male,Bachelor’s degree,"$100,000-$149,999",3.0,3.6666666666666665,3.0,3.0,0.25,0.25,0.125,0.125,0.25,0.5,0.375,0.375
subj0957,5.142857142857143,3.4,Alexa,3.0,2.4,4.0,NA,More like a tool,70.0,No,3.0833333333333335,2.1,4.4,3.0,3.2857142857142856,3.0,3,50,11,1,1,2,2,1,2,1,1,2,1,2,2,1,1,1,2,1,2,2.7222222222222223,2.0,3.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75,1,1,Personal context,NA,4.833333333333333,6,4,5,5,5,4,5.5,6,5,5,6,5.25,6,5,5,5,no_overlap,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,NA,mostly via voice,4.0,4.0,4.0,4.0,4.0,2.6,NA,NA,4.0,3.75,4.0,3.75,2.8,3.0,3.0,2.0,3.0,3.0,0,0,0,1,1,0,0,0,0,NA,0,0,0,1,1,0,0,0,0,NA,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.25,3.0,3.5,1.75,3.5,32,Female,Bachelor’s degree,"$25,000-$49,999",2.75,3.0,3.0,3.0,0.125,0.125,0.375,0.375,0.0,0.5,0.125,0.375
subj0958,6.285714285714286,4.6,Meta AI,5.0,3.0,4.6,Colleague,More like a social actor,100.0,Yes,4.416666666666667,2.7,3.0,4.75,4.714285714285714,3.0,3,20,14,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,4.0,1.6666666666666667,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,1,1,Personal context,NA,6.166666666666667,7,6,7,6,7,4,6.5,7,7,7,5,6.25,6,7,7,5,some_overlap,1.2,4.0,5.0,4.0,5.0,5.0,5.0,6.0,4.0,5.0,NA,mix of voice and text,5.0,5.0,5.0,3.0,5.0,2.8,NA,NA,4.25,4.0,4.25,3.5,5.8,7.0,6.0,6.0,5.0,5.0,0,0,0,1,0,1,0,0,0,NA,0,0,1,1,0,1,0,0,0,NA,4.0,5.0,1.0,5.0,4.0,4.0,4.0,4.0,5.0,4.333333333333333,4.666666666666667,7.0,7.0,2.25,3.0,3.75,1.0,4.0,34,Male,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$150,000 or more",3.5,4.0,5.0,3.6666666666666665,0.5,0.5,0.5,0.625,0.25,0.5,0.25,0.25
subj0959,5.071428571428571,4.6,ChatGPT,5.0,3.0,5.0,NA,More like a tool,90.0,No,3.0,2.4,4.8,3.25,4.428571428571429,4.0,3,80,11,1,1,2,2,1,2,1,1,1,1,1,1,2,1,2,1,1,2,3.388888888888889,2.0,3.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,1,1,Professional context,NA,5.0,6,4,4,5,6,5,5.0,5,5,5,5,5.25,4,6,6,5,strong_overlap,2.0,5.0,4.0,5.0,4.0,5.0,6.333333333333333,7.0,6.0,6.0,NA,mostly via text,5.0,5.0,5.0,5.0,5.0,3.6,NA,NA,4.25,4.0,4.5,3.75,2.6,2.0,3.0,3.0,2.0,3.0,0,0,1,1,1,1,1,0,0,NA,0,0,1,1,1,1,1,0,0,NA,4.125,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.333333333333333,4.0,5.0,5.0,3.25,3.25,3.5,2.5,3.25,28,Male,Bachelor’s degree,"Less than $25,000",4.0,4.0,4.0,4.0,0.875,0.875,1.0,1.0,0.25,1.0,1.0,1.0
subj0960,4.714285714285714,4.8,ChatGPT,4.0,3.6,4.2,NA,More like a tool,80.0,No,3.6666666666666665,3.4,4.0,4.5,5.0,2.0,2,45,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.6111111111111112,1.0,2.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,1,1,Personal context,NA,4.666666666666667,5,3,5,5,6,4,4.75,5,5,5,4,4.75,6,4,5,4,some_overlap,3.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,NA,mostly via text,5.0,4.0,4.0,4.0,4.0,2.4,NA,NA,5.0,5.0,5.0,5.0,3.8,3.0,4.0,4.0,4.0,4.0,0,0,1,1,0,0,0,0,0,NA,0,0,1,1,0,0,0,0,0,NA,4.125,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.333333333333333,4.0,5.0,5.0,3.5,4.0,3.5,2.0,3.0,28,Female,Bachelor’s degree,"$100,000-$149,999",4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
subj0961,4.785714285714286,4.6,Google AI incl. Google Gemini (formerly Bard),5.0,3.2,4.6,NA,More like a tool,80.0,Yes,3.3333333333333335,3.1,4.8,3.5,4.714285714285714,3.0,3,50,9,1,2,1,2,1,1,2,1,2,1,2,1,2,1,2,2,1,1,3.111111111111111,1.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.625,1,1,Personal context,NA,4.5,4,4,4,5,6,4,4.25,4,4,4,5,5.75,6,6,6,5,strong_overlap,1.9,5.0,5.0,4.0,4.0,5.0,6.0,6.0,6.0,6.0,NA,mostly via text,4.0,5.0,5.0,4.0,5.0,1.6,NA,NA,3.75,4.25,3.75,4.25,5.0,4.0,5.0,5.0,5.0,6.0,0,0,0,1,1,1,0,0,0,NA,0,0,0,1,1,1,0,0,0,NA,3.875,4.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,4.333333333333333,4.0,5.0,5.0,1.0,4.75,5.0,2.75,3.0,39,Male,Bachelor’s degree,"$75,000-$99,999",3.75,4.0,4.0,3.6666666666666665,0.375,0.5,0.625,0.875,0.375,0.125,0.125,0.25
subj0962,6.785714285714286,5.0,Google AI incl. Google Gemini (formerly Bard),5.0,3.4,5.0,NA,More like a tool,100.0,Yes,4.166666666666667,2.9,3.3,5.0,4.714285714285714,3.0,3,70,11,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,2,1,5.555555555555555,1.3333333333333333,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,1,1,Personal context,NA,6.5,7,4,7,7,7,7,7.0,7,7,7,7,7.0,7,7,7,7,moderate_overlap,1.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,NA,mostly via text,5.0,5.0,5.0,5.0,5.0,2.6,NA,NA,5.0,4.5,5.0,4.5,5.4,5.0,5.0,7.0,5.0,5.0,1,0,1,0,0,1,0,0,0,NA,1,1,1,0,0,0,0,0,0,NA,4.625,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,2.5,4.75,3.75,2.0,4.0,46,Male,"Some college, but no degree","$50,000-$74,999",5.0,5.0,5.0,4.0,0.5,0.625,0.625,0.625,0.5,0.5,0.5,0.5
subj0963,4.928571428571429,NA,NA,NA,NA,NA,NA,NA,NA,No,4.083333333333333,3.3,3.3,NA,4.857142857142857,3.0,4,80,9,2,1,1,2,2,1,2,1,1,1,1,2,1,2,2,2,2,2,3.4444444444444446,1.0,NA,0,1,0,0,0,0,1,0,1,0,0,0,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,2.875,0,1,NA,Personal context,5.5,7,4,4,7,6,5,5.25,6,5,4,6,3.75,5,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75,2.75,3.5,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75,3.75,3.75,1.0,4.0,35,Male,Bachelor’s degree,"$50,000-$74,999",3.0,3.0,2.6666666666666665,3.3333333333333335,NA,NA,NA,NA,NA,NA,NA,NA
subj0964,5.857142857142857,4.2,ChatGPT,5.0,3.8,4.6,Friend,More like a social actor,80.0,No,4.25,3.8,3.2,4.75,3.857142857142857,4.0,4,70,11,1,2,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,1,4.388888888888889,1.6666666666666667,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.875,1,1,Professional context,NA,6.0,7,6,7,4,6,6,6.5,6,7,7,6,5.0,2,6,7,5,very_strong_overlap,1.4,4.0,4.0,4.0,4.0,5.0,6.333333333333333,6.0,7.0,6.0,NA,mix of voice and text,5.0,5.0,4.0,4.0,5.0,3.0,NA,NA,4.25,4.5,4.0,3.75,5.6,6.0,6.0,6.0,5.0,5.0,1,0,1,0,1,1,1,1,0,NA,1,0,1,1,0,1,1,1,0,NA,4.25,4.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,4.333333333333333,4.333333333333333,7.0,7.0,2.75,3.75,4.5,2.0,3.75,44,Male,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$75,000-$99,999",4.25,4.333333333333333,4.0,4.666666666666667,0.625,0.625,0.5,0.875,0.0,0.25,0.0,0.125
subj0965,5.928571428571429,4.0,ChatGPT,5.0,2.8,4.8,NA,More like a tool,90.0,No,4.0,3.0,3.4,4.25,4.0,3.0,3,36,13,1,1,1,2,2,1,2,2,2,1,1,2,1,1,1,2,1,2,3.0,1.6666666666666667,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25,1,1,Professional context,NA,5.833333333333333,6,5,6,6,6,6,6.0,6,6,6,6,6.0,6,6,6,6,some_overlap,2.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,NA,mix of voice and text,5.0,5.0,5.0,4.0,5.0,3.2,NA,NA,4.0,4.0,4.0,4.0,4.2,4.0,5.0,4.0,4.0,4.0,1,1,1,1,1,1,1,1,0,NA,1,1,1,1,1,1,1,1,0,NA,3.625,4.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0,3.6666666666666665,6.0,6.0,3.5,4.0,4.0,2.5,4.0,48,Female,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$100,000-$149,999",4.0,4.0,4.0,4.0,0.375,0.375,0.375,0.375,0.625,0.625,0.625,0.625
subj0966,6.5,5.0,ChatGPT,5.0,4.6,5.0,Boss,More like a social actor,87.0,Yes,2.9166666666666665,4.0,4.1,5.0,3.2857142857142856,4.0,5,98,13,2,1,1,2,2,1,2,2,1,2,2,1,1,2,1,1,1,1,3.7777777777777777,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0,1,1,Professional context,NA,7.0,7,7,7,7,7,7,5.75,5,6,5,7,6.5,7,5,7,7,slight_overlap,5.2,5.0,5.0,5.0,5.0,5.0,6.666666666666667,7.0,7.0,6.0,NA,mostly via text,5.0,5.0,5.0,5.0,5.0,4.6,NA,NA,3.75,3.75,3.25,3.75,5.2,6.0,4.0,5.0,6.0,5.0,1,1,1,0,0,1,1,0,0,NA,1,1,1,0,0,0,0,0,0,NA,3.375,3.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,3.3333333333333335,3.3333333333333335,6.0,6.0,3.5,4.0,4.5,1.0,3.5,31,Female,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$100,000-$149,999",5.0,5.0,5.0,5.0,0.5,-0.125,0.375,0.875,1.0,0.375,0.375,0.5
